perm_nt_no,apv_perm_ymd,site_tel,rdn_whl_addr,rdn_post_no,bplc_nm,update_dt,uptae_nm,trdp_jubnse_nm,x,y,longitude,latitude
3150000-101-2019-00381,2019-07-01,02 2659 2667,"서울특별시 강서구 양천로49길 4, 2층 (가양동)",7523,양천골 흑염소 요리 전문점,2024-08-02 2:40:00,한식,,185894.0588,451855.8527,126.8419406,37.57141684
3150000-101-2019-00385,2019-07-03,,"서울특별시 강서구 등촌로5가길 2, 1층 (화곡동)",7740,강여사 명인전,2022-04-09 2:40:00,한식,,187668.5452,447894.0949,126.8596855,37.53540086
3150000-101-2019-00388,2019-07-03,,"서울특별시 강서구 마곡중앙6로 11, 보타닉파크타워3 지하1층 B112~B112-1호 (마곡동)",7801,맷돌순두부,2019-07-05 2:21:29,한식,,184805.6815,450977.857,126.8310568,37.56343506
3150000-101-2019-00389,2019-07-04,,"서울특별시 강서구 마곡중앙6로 76-3, 인터시티365 1층 101호 (마곡동)",7803,최강막창&껍데기,2024-12-04 0:04:00,한식,,185424.3948,450845.918,126.8372439,37.56223562
3150000-101-2019-00390,2019-07-04,,"서울특별시 강서구 공항대로46길 93, 2층 (화곡동)",7657,낭만주막,2022-08-27 2:40:00,기타,,186766.2833,449982.59,126.8506628,37.55438718
3150000-101-2019-00391,2019-07-04,02 3662 8295,"서울특별시 강서구 마곡동로 61, 에이스프라자 1~2층 109,203~205호 (마곡동)",7802,(주)금고깃집 마곡본점,2024-04-05 2:40:00,한식,,185190.1475,450940.3902,126.8349015,37.56309446
3150000-101-2019-00393,2019-07-05,02 3664 1655,"서울특별시 강서구 마곡중앙6로 63, 마곡테크노타워 1층 103호 (마곡동)",7803,세렝게티커피 마곡점,2025-01-22 2:40:00,기타,,185299.3927,450924.8451,126.8359939,37.56295314
3150000-101-2019-00394,2019-07-05,,"서울특별시 강서구 공항대로81길 35, 염창투웨니퍼스트 지하 1층 (염창동)",7556,행복한 식당,2022-07-07 2:40:00,한식,,188998.6786,449624.6381,126.8729868,37.55113307
3150000-101-2019-00397,2019-07-09,02 6989 9388,"서울특별시 강서구 마곡서로 152, 두산더랜드타워 B동 2층 221호 (마곡동)",7788,익스퍼랩(EXPER LAB),2024-04-25 2:40:00,경양식,,184526.0844,451722.6506,126.8282608,37.57020591
3150000-101-2019-00400,2019-07-10,,"서울특별시 강서구 공항대로44길 23, 1층 (화곡동)",7649,빛나는 커피집,2024-08-17 2:40:00,기타,,186728.8299,450332.2493,126.8502883,37.5575659
3150000-101-2019-00402,2019-07-11,02 2601 6928,"서울특별시 강서구 공항대로46길 93, 1층 (화곡동)",7657,화락바베큐치킨 강서하이픽션점,2025-02-02 2:40:00,한식,,186766.2833,449982.59,126.8506628,37.55438718
3150000-101-2019-00403,2019-07-11,02 2662 1990,"서울특별시 강서구 마곡중앙8로 86, 필네이처 2층 206호 (마곡동)",7803,콜트 클럽,2023-05-28 2:40:00,분식,,185418.869,450071.0306,126.8371887,37.55519119
3150000-101-2019-00404,2019-07-12,02 6411 9518,"서울특별시 강서구 마곡중앙6로 66, 퀸즈파크텐 2층 205호 (마곡동)",7803,鐵板(철판)Bistro다케시,2019-08-10 2:40:00,한식,,185292.7666,450863.0269,126.8359277,37.56239115
3150000-101-2019-00405,2019-07-12,,"서울특별시 강서구 양천로 476, 금부빌딩 4층 (등촌동)",7575,주식회사 지원엠케이 가양지점,2021-06-17 2:40:00,기타,,186966.0362,451047.2873,126.8526604,37.56406625
3150000-101-2019-00406,2019-07-15,02 2602 5710,"서울특별시 강서구 화곡로 121, 2층 (화곡동)",7711,아지트,2020-08-07 2:40:00,기타,,185382.9481,448706.9684,126.8368295,37.54279062
3150000-101-2019-00407,2019-07-15,02 2666 9321,"서울특별시 강서구 하늘길 112, 김포국제공항 국내선 1층 (공항동)",7505,김포공항플레이보6뉴트로_오봉집,2024-06-09 2:40:00,한식,,182974.8501,450419.6846,126.8127485,37.55836077
3150000-101-2019-00408,2019-07-15,,"서울특별시 강서구 하늘길 112, 김포국제공항 국내선 1층 (공항동)",7505,김포공항플레이보6뉴트로_고피자,2024-06-09 2:40:00,한식,,182974.8501,450419.6846,126.8127485,37.55836077
3150000-101-2019-00409,2019-07-16,,"서울특별시 강서구 초록마을로8길 52, 지하1층 B02호 (화곡동, 현대빌라)",7722,파란 소나기,2019-07-18 2:21:40,경양식,,186527.0348,448706.3344,126.8482703,37.54278486
3150000-101-2019-00411,2019-07-16,02 5112 9411,"서울특별시 강서구 화곡로58길 34, 2층 (화곡동)",7657,조병관 숙성회,2024-01-24 2:40:00,일식,,186915.1909,450053.3712,126.8521519,37.55503065
3150000-101-2019-00418,2019-07-18,,"서울특별시 강서구 강서로 360, 솔레드림 1층 110~112호 (내발산동)",7651,원조부안집 발산역점,2024-01-04 2:40:00,한식,,185643.5447,450612.3838,126.8394354,37.56011258
3150000-101-2019-00419,2019-07-18,,"서울특별시 강서구 공항대로 209, 1층 114호 (마곡동)",7802,영애식당,2019-07-20 2:21:41,한식,,184988.4384,450841.1044,126.8328844,37.56219186
3150000-101-2019-00420,2019-07-22,,"서울특별시 강서구 곰달래로 177, 1층 (화곡동)",7750,화락바베큐치킨 강서화곡점,2023-01-12 2:40:00,한식,,186909.4991,447666.2658,126.852095,37.53332969
3150000-101-2019-00421,2019-07-22,,"서울특별시 강서구 초록마을로5길 2, 2층 (화곡동)",7677,리버티,2019-07-24 2:21:44,한식,,186440.9279,448962.1423,126.8474093,37.54511038
3150000-101-2019-00424,2019-07-25,,"서울특별시 강서구 화곡로44나길 40, 1층 (화곡동)",7663,(주)민들레진,2019-07-27 2:21:47,분식,,186661.0721,449617.0192,126.8496107,37.55106381
3150000-101-2019-00425,2019-07-25,,"서울특별시 강서구 화곡로44나길 44, 1층 (화곡동)",7663,(주)민들레진,2019-07-27 2:21:47,한식,,186675.7998,449633.4192,126.849758,37.5512129
3150000-101-2019-00426,2019-07-26,,"서울특별시 강서구 곰달래로 147, 바울빌딩 지하1층 (화곡동)",7759,곰달래커피맥주,2019-07-28 2:21:48,기타,,186605.3032,447634.7846,126.849053,37.5330435
3150000-101-2019-00428,2019-07-26,,"서울특별시 강서구 공항대로 269-15, 힐스테이트에코마곡 2층 211호 (마곡동)",7803,후라토식당 발산역점,2019-07-28 2:21:48,일식,,185548.3552,450828.7965,126.8384836,37.56207997
3150000-101-2019-00429,2019-07-29,,"서울특별시 강서구 마곡중앙로 76, 힐스테이트에코마곡역 2층 213~215호 (마곡동)",7801,김정문시골밥상,2019-07-31 2:21:51,한식,,184691.0085,450919.9251,126.8299101,37.56290841
3150000-101-2019-00430,2019-07-29,02 6411 9258,"서울특별시 강서구 마곡중앙6로 66, 퀸즈파크텐 1층 113호 (마곡동)",7803,가온가마순대국,2020-05-01 2:40:00,중국식,,185292.7666,450863.0269,126.8359277,37.56239115
3150000-101-2019-00431,2019-07-29,,"서울특별시 강서구 화곡로58길 30, 1층 (화곡동)",7657,?,2019-07-31 2:21:51,일식,,186891.7665,450057.8618,126.8519177,37.55507147
3150000-101-2019-00432,2019-07-29,,"서울특별시 강서구 화곡로68길 15, 1층 (등촌동)",7548,서울미트볼,2019-07-31 2:21:51,경양식,,187142.5202,450809.3662,126.8544252,37.56190333
3150000-101-2019-00433,2019-07-30,070 8388 4200,"서울특별시 강서구 강서로52길 16, 호용빌딩 1층 101호 (내발산동)",7646,포에버얌 발산점,2020-06-18 2:40:00,"외국음식전문점(인도,태국등)",,185702.4332,450616.8864,126.8400243,37.56015351
3150000-101-2019-00436,2019-07-31,02 3664 9777,"서울특별시 강서구 마곡중앙로 161-11, 힐스테이트에코마곡나루역라마다앙코르서울 1층 132,133호 (마곡동)",7788,사랑채(옥된장),2024-05-29 2:40:00,한식,,184622.9757,451753.2727,126.8292298,37.5704843
3150000-101-2019-00439,2019-08-01,02 2603 7914,"서울특별시 강서구 화곡로13나길 3, 1층 (화곡동)",7711,심플라운지,2019-08-15 2:40:00,한식,,185203.0621,448868.2015,126.8350306,37.54425638
3150000-101-2019-00441,2019-08-06,02 6348 1003,"서울특별시 강서구 마곡중앙로 161-1, 마곡나루역캐슬파크 1층 119호 (마곡동)",7788,달쫀 마곡나루점,2020-10-18 2:40:00,분식,,184687.8947,451746.9315,126.8298789,37.57042665
3150000-101-2019-00443,2019-08-06,02 2604 3339,"서울특별시 강서구 화곡로21길 71, 1층 109호 (화곡동)",7708,선명희피자,2019-08-23 2:40:00,경양식,,185448.9839,449089.705,126.8374898,37.54627005
3150000-101-2019-00450,2019-08-08,02 2661 6522,"서울특별시 강서구 금낭화로 287-50, 오피앙Ⅱ 1층 113호 (방화동)",7510,금 스시,2024-05-03 2:40:00,일식,,183366.2835,452915.9637,126.8166628,37.58105422
3150000-101-2019-00453,2019-08-12,,"서울특별시 강서구 공항대로 219, 센테니아 1층 108,109호 (마곡동)",7802,홍박식당,2020-07-02 2:40:00,한식,,185086.2483,450830.2066,126.8338625,37.56209279
3150000-101-2019-00454,2019-08-13,02 2661 2120,"서울특별시 강서구 공항대로 228, 2층 212호 (마곡동)",7806,주식회사 아스코리아 본점,2022-01-29 2:40:00,한식,,185148.9003,450719.3803,126.834489,37.56108528
3150000-101-2019-00457,2019-08-14,02 3661 6434,"서울특별시 강서구 강서로 433, 마곡오드카운티2차 1층 125,126,127호 (마곡동)",7792,김둘레순대국,2022-04-29 2:40:00,한식,,185766.2988,451358.7259,126.840663,37.56689751
3150000-101-2019-00460,2019-08-16,02 3663 2477,"서울특별시 강서구 강서로56길 102, 1층 (등촌동)",7591,남도복국,2019-09-13 2:40:00,한식,,186189.4548,450747.5555,126.8448945,37.56134141
3150000-101-2019-00464,2019-08-16,,"서울특별시 강서구 공항대로61길 14, 1층 (염창동)",7562,본죽&비빔밥 등촌공항대로점,2021-04-03 2:40:00,한식,,188054.5782,449935.567,126.8635458,37.5539597
3150000-101-2019-00465,2019-08-16,02 3662 1550,"서울특별시 강서구 강서로 385, 우성에스비타워 4층 413호 (마곡동)",7803,미인,2021-07-15 2:40:00,정종/대포집/소주방,,185642.6673,450883.0068,126.8394267,37.56257279
3150000-101-2019-00468,2019-08-19,02 2668 4282,"서울특별시 강서구 마곡중앙2로 5, 메트로비즈타워 1층 110호 (마곡동)",7631,동궁찜닭 마곡점,2024-12-19 2:40:00,한식,,184685.3916,450700.8004,126.8298539,37.56091637
3150000-101-2019-00472,2019-08-19,02 3661 6050,"서울특별시 강서구 공항대로45길 24, 상가동 2층 201호 (등촌동, 등촌현대1차아파트)",7571,따뜻한 밥상,2024-12-09 2:40:00,한식,,187146.1253,450413.6462,126.8544613,37.55830587
3150000-101-2019-00473,2019-08-19,02 3663 0140,"서울특별시 강서구 양천로 344, 마곡센트럴대방디엠시티오피스텔 1층 137호 (마곡동)",7791,역전우동0410양천향교역점,2019-09-22 2:40:00,한식,,185827.2394,451790.6995,126.8412724,37.57082454
3150000-101-2019-00474,2019-08-21,070 4333 2288,"서울특별시 강서구 강서로17길 17, 1층 (화곡동)",7770,청호휘카페(까치산역점),2019-09-25 2:40:00,기타,,186207.1273,447856.059,126.8450713,37.53505508
3150000-101-2019-00476,2019-08-21,02 2661 4569,"서울특별시 강서구 방화동로 75, 1층 (방화동)",7615,신전떡볶이,2020-04-15 2:40:00,한식,,183371.2451,451664.382,126.8167125,37.5696762
3150000-101-2019-00477,2019-08-22,,"서울특별시 강서구 곰달래로 269, 1층 (화곡동)",7741,이야시,2019-08-24 2:22:10,일식,,187813.5357,447808.8261,126.8611354,37.53462569
3150000-101-2019-00483,2019-08-27,02 3665 1602,"서울특별시 강서구 공항대로45길 68-6, 1층 107,108,109호 (등촌동, 서광등촌마을아파트)",7566,더뻘 등촌점,2019-09-25 2:40:00,한식,,187334.4716,450632.3061,126.8563447,37.56029369
3150000-101-2019-00485,2019-08-27,,"서울특별시 강서구 송정로 63-1, 1층 (공항동)",7622,한냥노가리송정역점,2019-08-29 2:22:25,정종/대포집/소주방,,183119.0298,450932.2364,126.8141903,37.56302033
3150000-101-2019-00488,2019-08-27,,"서울특별시 강서구 강서로 247, 선왕주내과의원 1층 7호 (화곡동)",7705,팔복뚝배기,2024-04-25 2:40:00,중국식,,185440.3344,449514.0829,126.8374033,37.55012803
3150000-101-2019-00490,2019-08-29,02 2643 9759,"서울특별시 강서구 등촌로 169, 1층 (등촌동)",7668,서울식당,2019-09-21 2:40:00,한식,,187736.0215,449200.4652,126.8603602,37.54727696
3150000-101-2019-00491,2019-08-29,,"서울특별시 강서구 마곡중앙6로 21, 이너매스 마곡 1층 117,118호 (마곡동)",7801,이춘명숙성회 마곡점,2024-12-02 23:05:00,횟집,,184876.7928,450969.0175,126.8317679,37.5633547
3150000-101-2019-00493,2019-08-30,,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 1층 102~103호 (마곡동)",7802,피맥하우스 마곡점,2024-10-03 2:40:00,경양식,,185127.2854,450939.2211,126.8342729,37.56308383
3150000-101-2019-00495,2019-08-30,,"서울특별시 강서구 우현로 5, 1층 (화곡동)",7695,육?돼지,2024-01-10 2:40:00,경양식,,186192.4895,449390.0947,126.8449249,37.54900086
3150000-101-2019-00503,2019-09-03,02 2664 3700,"서울특별시 강서구 공항대로 164, 류마타워 지하1층 105~109호 (마곡동)",7807,주)샹리,2025-01-22 2:40:00,중국식,,184514.3888,450797.7222,126.8281439,37.56179747
3150000-101-2019-00504,2019-09-03,02 2662 9291,"서울특별시 강서구 초원로 35, 유성빌딩 1층 (방화동)",7609,명륜진사갈비 방화점,2025-01-09 2:40:00,한식,,183084.5072,451759.3057,126.8138451,37.57053914
3150000-101-2019-00505,2019-09-04,070 5147 8177,"서울특별시 강서구 마곡중앙6로 69, 2층 201호 (마곡동)",7803,크라운호프 발산마곡점,2019-09-20 2:40:00,호프/통닭,,185361.9013,450908.5581,126.836619,37.56280507
3150000-101-2019-00507,2019-09-04,,"서울특별시 강서구 마곡중앙6로 66, 퀸즈파크텐 2층 220~221호 (마곡동)",7803,그랑한우 마곡점,2022-07-12 2:40:00,한식,,185292.7666,450863.0269,126.8359277,37.56239115
3150000-101-2019-00510,2019-09-06,,"서울특별시 강서구 우장산로 13, 1층 101호 (내발산동, 천우네오젠아파트)",7652,타코까나스따,2019-09-08 2:22:22,"외국음식전문점(인도,태국등)",,185691.9068,450292.8195,126.8399191,37.55720745
3150000-101-2019-00511,2019-09-09,02 6949 0064,"서울특별시 강서구 강서로 402, 재영빌딩 1층 102~103호 (등촌동)",7583,고기싸롱 발산역점,2023-09-20 2:40:00,식육(숯불구이),,185752.295,451018.205,126.840523,37.56380186
3150000-101-2019-00512,2019-09-09,02 6956 1210,"서울특별시 강서구 마곡서로 101, 동익드미라벨복합빌딩 1층 103호 (마곡동)",7798,리리반점,2019-09-28 2:40:00,중국식,,184345.724,451171.2877,126.8264572,37.56519352
3150000-101-2019-00513,2019-09-09,507 1362 6920,"서울특별시 강서구 강서로 52, 화곡판타지아 1층 117호 (화곡동)",7757,보약김밥,2023-07-27 2:40:00,분식,,186379.9592,447815.589,126.8467996,37.53468717
3150000-101-2019-00518,2019-09-10,,"서울특별시 강서구 강서로18길 14, 1층 (화곡동)",7756,아빠맘푸드,2022-09-15 2:40:00,분식,,186368.6477,447945.7497,126.8466865,37.53587045
3150000-101-2019-00519,2019-09-11,,"서울특별시 강서구 공항대로 653-9, 팔레시움 1층 103호 (염창동)",7557,가원,2019-09-13 2:22:26,한식,,189105.2016,449512.1227,126.874052,37.55011021
3150000-101-2019-00520,2019-09-16,,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 2층 208호 (마곡동)",7802,강릉초당짬뽕순두부,2023-07-26 2:40:00,한식,,185127.2854,450939.2211,126.8342729,37.56308383
3150000-101-2019-00521,2019-09-16,070 7576 0659,"서울특별시 강서구 마곡동로 62, 마곡사이언스타워 2층 201,202,203호 (마곡동)",7803,돈구멍,2023-02-01 2:40:00,식육(숯불구이),,185259.1853,450932.3598,126.8355919,37.56302145
3150000-101-2019-00522,2019-09-17,,"서울특별시 강서구 가로공원로 188, 2층 (화곡동)",7761,영연,2019-09-19 2:22:30,한식,,185517.5019,448304.2146,126.838175,37.53912922
3150000-101-2019-00523,2019-09-17,,"서울특별시 강서구 가로공원로 188, 1층 (화곡동)",7761,연영,2019-09-19 2:22:30,한식,,185517.5019,448304.2146,126.838175,37.53912922
3150000-101-2019-00524,2019-09-17,02 2667 6660,"서울특별시 강서구 강서로45길 174, 수명산씨티 1층 105호 (내발산동)",7638,가마치통닭,2020-10-01 2:40:00,호프/통닭,,184959.6079,450097.5948,126.8325961,37.55543268
3150000-101-2019-00527,2019-09-18,02 6411 9533,"서울특별시 강서구 마곡중앙6로 66, 퀸즈파크텐 2층 212~213호 (마곡동)",7803,해랑복아구찜,2019-09-28 2:40:00,한식,,185292.7666,450863.0269,126.8359277,37.56239115
3150000-101-2019-00530,2019-09-19,02 3663 5892,"서울특별시 강서구 공항대로59길 32-3, 지하 1층 (등촌동)",7563,골목꽃돼지,2019-10-20 2:40:00,한식,,187910.2696,450103.9421,126.8621027,37.55549038
3150000-101-2019-00532,2019-09-20,02 3662 9473,"서울특별시 강서구 마곡중앙5로1길 21, 마곡럭스나인오피스텔 2층 206,207호 (마곡동)",7788,동일수산,2024-01-14 2:40:00,횟집,,184567.4654,451863.7388,126.8286747,37.57148853
3150000-101-2019-00534,2019-09-23,,"서울특별시 강서구 방화대로 294, 마곡더블유타워 1층 125호 (마곡동)",7599,꽉찬김밥,2022-06-18 2:40:00,경양식,,183768.6964,451652.6216,126.820687,37.56956929
3150000-101-2019-00538,2019-09-24,,"서울특별시 강서구 강서로5다길 38, 1층 (화곡동)",7779,초이컴퍼니,2019-09-26 2:22:38,한식,,186293.3585,447330.0695,126.8459336,37.53027336
3150000-101-2019-00544,2019-09-26,02 2658 1929,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 1층 160호 (마곡동)",7788,꼬꼬와톡,2024-03-13 2:40:00,호프/통닭,,184646.5808,451684.7269,126.8294658,37.56986115
3150000-101-2019-00546,2019-09-27,,"서울특별시 강서구 마곡중앙6로 21, 이너매스 마곡 지하1층 B110호 일부호 (마곡동)",7801,경희네 맛집,2021-08-29 2:40:00,한식,,184876.7928,450969.0175,126.8317679,37.5633547
3150000-101-2019-00548,2019-09-27,02 2697 9233,"서울특별시 강서구 화곡로44가길 38, 1층 (화곡동)",7663,물고기자리,2020-08-06 2:40:00,한식,,186541.4007,449692.3453,126.848414,37.55174859
3150000-101-2019-00550,2019-09-27,,"서울특별시 강서구 마곡중앙6로 40, 장흥빌딩 1~2층 104,206~207호 (마곡동)",7802,우리콩짬뽕순두부,2019-09-29 2:22:39,한식,,185047.1674,450888.0925,126.8334717,37.56261902
